# We use 12-month moving average values in the fit				
#				
# Year	log( CO2 / 277.3 )	Volcanic	Temperature (C) 	Uncertainty (C, 1 sigma)
1914.4166666667	0.0815256842	5.7740475992	8.9420567	0.0635122865
1914.5	0.0815825263	5.6096716723	8.9086857	0.064133044
1914.5833333333	0.0816392229	5.4499752091	8.8158178	0.0668110142
1914.6666666667	0.0816957946	5.2948249941	8.8156214	0.0687809638
1914.75	0.0817522623	5.1440916046	8.8294487	0.0746444098
1914.8333333333	0.0818086468	4.9976493021	8.8755693	0.0778689734
1914.9166666667	0.0818649687	4.8553759277	8.8933907	0.0801882655
1915	0.0819212488	4.7171528	8.8826475	0.0752101382
1915.0833333333	0.0819775078	4.5828646165	8.9015198	0.0724665145
1915.1666666667	0.0820337666	4.4523993569	8.9038773	0.0727050899
1915.25	0.0820900457	4.32564819	8.9057312	0.0740605082
1915.3333333333	0.0821463659	4.2025053828	8.8685217	0.0753516601
1915.4166666667	0.0822027479	4.0828682123	8.9060144	0.0762560682
1915.5	0.0822592124	3.9666368797	8.9107323	0.0771589738
1915.5833333333	0.0823157802	3.8537144276	8.9423847	0.0715748523
1915.6666666667	0.082372472	3.7440066585	8.923749	0.0677675752
1915.75	0.0824293084	3.6374220567	8.9044809	0.0638577398
1915.8333333333	0.08248631	3.5338717115	8.8512545	0.0627328323
1915.9166666667	0.0825434978	3.4332692437	8.8044863	0.0630647954
1916	0.0826008922	3.3355307328	8.7687788	0.0661594185
1916.0833333333	0.0826585139	3.2405746476	8.731967	0.0681510701
1916.1666666667	0.0827163838	3.1483217778	8.7169123	0.0690941411
1916.25	0.0827745223	3.0586951682	8.7042961	0.0677394768
1916.3333333333	0.0828329502	2.9716200542	8.7099648	0.0654702722
1916.4166666667	0.0828916881	2.8870237996	8.6463099	0.0655634042
1916.5	0.0829507567	2.8048358362	8.5361261	0.0672859808
1916.5833333333	0.0830101767	2.7249876045	8.4907761	0.0689541643
1916.6666666667	0.0830699686	2.6474124971	8.4469395	0.0676453094
1916.75	0.0831301531	2.5720458023	8.417841	0.0651214718
1916.8333333333	0.0831907508	2.498824651	8.4027891	0.0637497875
1916.9166666667	0.0832517824	2.4276879638	8.3564615	0.0585958245
1917	0.0833132685	2.3585764	8.3562899	0.0564795829
1917.0833333333	0.0833752297	2.2914323083	8.3749981	0.0557225514
1917.1666666667	0.0834376865	2.2261996785	8.363658	0.0551676444
1917.25	0.0835006597	2.162824095	8.3646193	0.0564493301
1917.3333333333	0.0835641698	2.1012526914	8.3236408	0.0591847713
1917.4166666667	0.0836282373	2.0414341061	8.3511477	0.0587588736
1917.5	0.083692883	1.9833184399	8.3525896	0.0574751946
1917.5833333333	0.0837581272	1.9268572138	8.3284855	0.0610869098
1917.6666666667	0.0838239907	1.8720033293	8.3312664	0.0645823874
1917.75	0.083890494	1.8187110283	8.3603735	0.0638549807
1917.8333333333	0.0839576577	1.7669358557	8.3411169	0.0642355125
1917.9166666667	0.0840255022	1.7166346218	8.3484125	0.068238084
1918	0.0840940481	1.6677653664	8.3445473	0.0681489188
1918.0833333333	0.0841633161	1.6202873238	8.3220596	0.0641575319
1918.1666666667	0.0842333265	1.5741608889	8.3208237	0.063711195
1918.25	0.0843041	1.5293475841	8.3331347	0.0626667002
1918.3333333333	0.084375657	1.4858100271	8.4049444	0.0634566129
1918.4166666667	0.084448018	1.4435118998	8.3925257	0.0623370134
1918.5	0.0845212036	1.4024179181	8.4280043	0.068443367
1918.5833333333	0.0845952343	1.3624938023	8.4543505	0.0716654533
1918.6666666667	0.0846701304	1.3237062485	8.4812269	0.0723137517
1918.75	0.0847459126	1.2860229011	8.4728899	0.0698171912
1918.8333333333	0.0848226012	1.2494123255	8.5434971	0.0695895101
1918.9166666667	0.0849002167	1.2138439819	8.5798092	0.0688957672
1919	0.0849787796	1.1792882	8.6060171	0.0711730518
1919.0833333333	0.0850583103	1.1457161541	8.6247778	0.0732556678
1919.1666666667	0.0851388292	1.1130998392	8.6516132	0.0746232871
1919.25	0.0852203568	1.0814120475	8.6564131	0.075555343
1919.3333333333	0.0853029135	1.0506263457	8.6498575	0.0766562891
1919.4166666667	0.0853865196	1.0207170531	8.6347437	0.0775363123
1919.5	0.0854711956	0.9916592199	8.6633177	0.0770366755
1919.5833333333	0.0855569618	0.9634286069	8.7113905	0.078785399
1919.6666666667	0.0856438369	0.9360016646	8.7053442	0.0787998334
1919.75	0.0857318366	0.9093555142	8.7484102	0.0806265779
1919.8333333333	0.0858209734	0.8834679279	8.7323809	0.0778738747
1919.9166666667	0.0859112569	0.8583173109	8.7473278	0.0776645359
1920	0.0860026933	0.8338826832	8.7409773	0.0737640561
1920.0833333333	0.0860952858	0.8101436619	8.7429781	0.0712034103
1920.1666666667	0.0861890346	0.7870804445	8.7356215	0.0690946679
1920.25	0.0862839365	0.7646737921	8.7207232	0.065933081
1920.3333333333	0.0863799855	0.7429050135	8.6914387	0.0627755065
1920.4166666667	0.0864771722	0.7217559499	8.6992912	0.0597044073
1920.5	0.0865754843	0.701208959	8.6473942	0.0565099498
1920.5833333333	0.0866749064	0.6812469011	8.6643152	0.0563820591
1920.6666666667	0.0867754215	0.6618531243	8.6881819	0.056533627
1920.75	0.0868770125	0.6430114506	8.6740837	0.0590225624
1920.8333333333	0.0869796624	0.6247061628	8.6854239	0.0578539755
1920.9166666667	0.0870833542	0.606921991	8.6983728	0.0578773363
1921	0.0871880709	0.5896441	8.7242537	0.0592226714
1921.0833333333	0.0872937954	0.5728580771	8.7416058	0.0627522516
1921.1666666667	0.0874005106	0.5565499196	8.728734	0.0640199475
1921.25	0.0875081997	0.5407060238	8.7352571	0.0652686446
1921.3333333333	0.0876168456	0.5253131729	8.7595043	0.0658055258
1921.4166666667	0.0877264312	0.5103585265	8.7795362	0.0697528044
1921.5	0.0878369397	0.49582961	8.8690166	0.0669184016
1921.5833333333	0.0879483539	0.4817143035	8.8007536	0.0617339022
1921.6666666667	0.0880606568	0.4680008323	8.7454586	0.0586335324
1921.75	0.0881738316	0.4546777571	8.7511396	0.0564709435
1921.8333333333	0.0882878612	0.4417339639	8.7522335	0.0588418037
1921.9166666667	0.0884027286	0.4291586555	8.7416239	0.057896573
1922	0.0885184169	0.4169413416	8.737606	0.0551107519
1922.0833333333	0.0886349091	0.405071831	8.7227345	0.0542685073
1922.1666666667	0.0887521883	0.3935402222	8.7267351	0.0542891393
1922.25	0.0888702374	0.382336896	8.7175322	0.0561370865
1922.3333333333	0.0889890396	0.3714525068	8.6954432	0.0591154518
1922.4166666667	0.0891085779	0.3608779749	8.7134008	0.0619207748
1922.5	0.0892288353	0.3506044795	8.7104654	0.0664185928
1922.5833333333	0.089349795	0.3406234506	8.7324028	0.0686966221
1922.6666666667	0.08947144	0.3309265621	8.7437353	0.0686890243
1922.75	0.0895937535	0.3215057253	8.7168093	0.0713888753
1922.8333333333	0.0897167184	0.3123530814	8.6619129	0.0701177821
1922.9166666667	0.0898403179	0.3034609955	8.6348619	0.0697943513
1923	0.0899645351	0.29482205	8.6266756	0.0699125093
1923.0833333333	0.0900893532	0.2864290385	8.6009912	0.0704531954
1923.1666666667	0.0902147551	0.2782749598	8.6041842	0.0712646252
1923.25	0.0903407242	0.2703530119	8.6173725	0.0723373453
1923.3333333333	0.0904672434	0.2626565864	8.6583748	0.069642095
1923.4166666667	0.0905942961	0.2551792633	8.6814156	0.0688148292
1923.5	0.0907218652	0.247914805	8.7011557	0.0661134341
1923.5833333333	0.0908499339	0.2408571517	8.6848822	0.0670876165
1923.6666666667	0.0909784855	0.2340004162	8.7186756	0.0712343324
1923.75	0.0911075031	0.2273388785	8.7690763	0.0655003524
1923.8333333333	0.0912369698	0.220866982	8.79247	0.0625653919
1923.9166666667	0.0913668689	0.2145793277	8.8280926	0.0633404753
1924	0.0914971836	0.2084706708	8.8339853	0.0637444369
1924.0833333333	0.0916278971	0.2025359155	8.8622341	0.0633336604
1924.1666666667	0.0917589926	0.1967701111	8.8633432	0.062081509
1924.25	0.0918904532	0.191168448	8.8654451	0.0593468225
1924.3333333333	0.0920222624	0.1857262534	8.838912	0.0588785663
1924.4166666667	0.0921544032	0.1804389875	8.839076	0.05834255
1924.5	0.0922868589	0.1753022398	8.7977648	0.0581915897
1924.5833333333	0.0924196128	0.1703117253	8.7898626	0.0612947779
1924.6666666667	0.0925526482	0.1654632811	8.7673168	0.0611981132
1924.75	0.0926859483	0.1607528626	8.7396536	0.0610147305
1924.8333333333	0.0928194965	0.1561765407	8.7792406	0.0645667939
1924.9166666667	0.0929532759	0.1517304977	8.7662649	0.0637472695
1925	0.0930872699	0.147411025	8.7443943	0.0641209533
1925.0833333333	0.0932214619	1.0592783967	8.7283392	0.0619647465
1925.1666666667	0.0933558351	1.9451866744	8.741353	0.0629336492
1925.25	0.0934903728	2.8058748631	8.7457037	0.0656402319
1925.3333333333	0.0936250585	3.6420609298	8.7445164	0.0673853761
1925.4166666667	0.0937598754	4.4544424023	8.7394266	0.0665656199
1925.5	0.0938948068	5.2436969513	8.8151207	0.0658667073
1925.5833333333	0.0940298363	6.0104829553	8.9122057	0.0645508024
1925.6666666667	0.094164947	6.7554400502	8.9955482	0.0650011153
1925.75	0.0943001225	7.4791896628	9.0605745	0.0684252355
1925.8333333333	0.094435346	8.1823355287	9.0437555	0.0667870525
1925.9166666667	0.0945706011	8.8654641968	9.0329027	0.0667969234
1926	0.0947058711	9.5291455178	9.0486078	0.0676635158
1926.0833333333	0.0948411393	9.2578692424	9.0537119	0.0700262728
1926.1666666667	0.0949763894	8.994315676	9.064002	0.0698210293
1926.25	0.0951116046	8.7382649681	9.074276	0.0673518598
1926.3333333333	0.0952467684	8.4895035268	9.1097536	0.0649456944
1926.4166666667	0.0953818643	8.2478238408	9.1099424	0.0647795861
1926.5	0.0955168757	8.0130243063	9.017745	0.0661009704
1926.5833333333	0.0956517861	7.7849090588	8.9234705	0.0652529988
1926.6666666667	0.095786579	7.5632878096	8.8669558	0.0678612609
1926.75	0.0959212379	7.3479756872	8.768033	0.0629669097
1926.8333333333	0.0960557462	7.1387930829	8.7514162	0.0631527623
1926.9166666667	0.0961900876	6.9355655014	8.773243	0.0649058755
1927	0.0963242454	6.7381234145	8.7756834	0.064903213
1927.0833333333	0.0964582032	6.5463021207	8.7876844	0.0632042053
1927.1666666667	0.0965919445	6.3599416067	8.7733879	0.0634777458
1927.25	0.096725453	6.1788864147	8.7856302	0.0657237919
1927.3333333333	0.096858712	6.0029855127	8.8075228	0.0658122454
1927.4166666667	0.0969917053	5.8320921679	8.8109217	0.0655391751
1927.5	0.0971244163	5.6660638248	8.8045321	0.0663804167
1927.5833333333	0.0972568286	5.5047619864	8.8629847	0.0698185967
1927.6666666667	0.0973889258	5.3480520983	8.8859072	0.0688620258
1927.75	0.0975206916	5.1958034364	8.9095993	0.0677677592
1927.8333333333	0.0976521094	5.0478889984	8.9288435	0.0678361424
1927.9166666667	0.097783163	4.9041853974	8.9362707	0.0658378254
1928	0.0979138359	4.7645727589	8.9259014	0.0664015951
1928.0833333333	0.0980441117	4.6289346212	8.9292307	0.0688056862
1928.1666666667	0.0981739741	4.497157838	8.9270697	0.0691884829
1928.25	0.0983034067	4.369132484	8.9093571	0.0684876709
1928.3333333333	0.0984323933	4.2447517634	8.8800354	0.0707472771
1928.4166666667	0.0985609173	4.1239119204	8.8749971	0.07530084
1928.5	0.0986889626	4.0065121532	8.9206343	0.0795487976
1928.5833333333	0.0988165127	3.8924545294	8.8305922	0.075298471
1928.6666666667	0.0989435513	3.7816439048	8.7326269	0.0712335786
1928.75	0.0990700622	3.6739878436	8.7456312	0.0776846687
1928.8333333333	0.099196029	3.5693965415	8.7325296	0.0794009982
1928.9166666667	0.0993214355	3.4677827507	8.7073545	0.0798968522
1929	0.0994462653	3.3690617073	8.6919127	0.0778597305
1929.0833333333	0.0995705022	3.2731510603	8.6635752	0.0775622447
1929.1666666667	0.0996941298	3.1799708033	8.6659365	0.0759371305
1929.25	0.099817132	3.0894432074	8.6491013	0.0732561807
1929.3333333333	0.0999394924	3.0014927563	8.6473627	0.0734099992
1929.4166666667	0.1000611948	2.9160460839	8.6339045	0.071061657
1929.5	0.1001822229	2.8330319124	8.5388269	0.0675946917
1929.5833333333	0.1003025606	2.7523809932	8.5684242	0.0717588036
1929.6666666667	0.1004221924	2.6740260491	8.6466379	0.0717103386
1929.75	0.1005411046	2.5979017182	8.6773043	0.0709958798
1929.8333333333	0.1006592849	2.5239444992	8.6830311	0.0712791617
1929.9166666667	0.1007767227	2.4520926987	8.6971903	0.0723143873
1930	0.1008934092	2.3822863794	8.7324066	0.0730829798
1930.0833333333	0.1010093368	2.3144673106	8.7724009	0.0702356631
1930.1666666667	0.1011245	2.248578919	8.791338	0.0699342259
1930.25	0.1012388945	2.184566242	8.795186	0.0692710456
1930.3333333333	0.1013525179	2.1223758817	8.7745924	0.0663720964
1930.4166666667	0.1014653692	2.0619559602	8.8064852	0.0672531319
1930.5	0.1015774491	2.0032560766	8.9040489	0.0696526921
1930.5833333333	0.1016887599	1.9462272647	8.9442358	0.065915195
1930.6666666667	0.1017993046	1.8908219524	8.9154739	0.0716415213
1930.75	0.1019090865	1.8369939218	8.8938665	0.0694388281
1930.8333333333	0.1020181085	1.7846982707	8.8911009	0.0671502473
1930.9166666667	0.1021263738	1.7338913753	8.883255	0.0676739854
1931	0.1022338854	1.6845308536	8.9047041	0.0676361775
1931.0833333333	0.1023406465	1.6365755302	8.9161987	0.0676849873
1931.1666666667	0.1024466602	1.5899854017	8.9323044	0.0668097615
1931.25	0.1025519294	1.5447216037	8.9683657	0.0643323889
1931.3333333333	0.1026564574	1.5007463782	9.0267344	0.0624230876
1931.4166666667	0.1027602472	1.458023042	8.9991102	0.0612468783
1931.5	0.1028633018	1.4165159562	9.0126181	0.0604875042
1931.5833333333	0.1029656244	1.3761904966	9.0838156	0.0605760419
1931.6666666667	0.103067218	1.3370130246	9.0936852	0.0571592673
1931.75	0.1031680857	1.2989508591	9.0634527	0.0568047911
1931.8333333333	0.1032682305	1.2619722496	9.1147966	0.0596030634
1931.9166666667	0.1033676555	1.2260463493	9.1316414	0.0595962832
1932	0.1034663638	1.1911431897	9.1108885	0.0613665035
1932.0833333333	0.1035643584	1.1572336553	9.0943956	0.0636071845
1932.1666666667	0.1036616424	1.1242894595	9.0622377	0.0644890284
1932.25	0.1037582188	1.092283121	9.0632133	0.067111979
1932.3333333333	0.1038540908	1.0611879408	9.039485	0.0686485103
1932.4166666667	0.1039492612	1.0309779801	9.0104551	0.0680370904
1932.5	0.1040437332	1.0016280383	8.9763384	0.0672370913
1932.5833333333	0.1041375098	0.9731136324	8.8533354	0.0660988304
1932.6666666667	0.1042305941	0.9454109762	8.8376875	0.067460492
1932.75	0.104322989	0.9184969609	8.8333483	0.0710414073
1932.8333333333	0.1044146977	0.8923491354	8.7813883	0.0701166811
1932.9166666667	0.1045057231	0.8669456877	8.767499	0.0697378268
1933	0.1045960683	0.8422654268	8.7453461	0.067946006
1933.0833333333	0.1046857364	0.8182877651	8.7352982	0.0674115978
1933.1666666667	0.1047747302	0.7949927008	8.7375746	0.0677489753
1933.25	0.1048630529	0.7723608018	8.700942	0.0677997222
1933.3333333333	0.1049507075	0.7503731891	8.6681032	0.0679429347
1933.4166666667	0.105037697	0.729011521	8.6678038	0.0684224685
1933.5	0.1051240243	0.7082579781	8.6367693	0.0686166958
1933.5833333333	0.1052096926	0.6880952483	8.661376	0.0648434968
1933.6666666667	0.1052947048	0.6685065123	8.7414989	0.0623019181
1933.75	0.1053790639	0.6494754296	8.736352	0.0593901752
1933.8333333333	0.105462773	0.6309861248	8.7241726	0.0589651179
1933.9166666667	0.105545835	0.6130231747	8.7592773	0.0592311502
1934	0.105628253	0.5955715949	8.7808714	0.0588895246
1934.0833333333	0.1057100299	0.5786168277	8.7843332	0.0590038774
1934.1666666667	0.1057911687	0.5621447298	8.7886534	0.0587895717
1934.25	0.1058716725	0.5461415605	8.7779789	0.0581279445
1934.3333333333	0.1059515442	0.5305939704	8.7945204	0.0600648072
1934.4166666667	0.1060307868	0.51548899	8.8376474	0.0607697479
1934.5	0.1061094033	0.5008140191	8.904665	0.0612493624
1934.5833333333	0.1061873967	0.4865568162	8.8832321	0.0618760777
1934.6666666667	0.1062647699	0.4727054881	8.922019	0.0622505298
1934.75	0.106341526	0.4592484805	8.9754801	0.0608537151
1934.8333333333	0.106417668	0.4461745677	8.9619389	0.0601392015
1934.9166666667	0.1064931987	0.4334728438	8.9130678	0.0598317993
1935	0.1065681213	0.4211327134	8.9076281	0.0605766531
1935.0833333333	0.1066424385	0.4091438825	8.9110241	0.0606695844
1935.1666666667	0.1067161535	0.3974963504	8.9070616	0.0604072425
1935.25	0.1067892693	0.3861804009	8.9283819	0.0606928296
1935.3333333333	0.1068617886	0.3751865945	8.9345894	0.0606174036
1935.4166666667	0.1069337146	0.3645057605	8.8530884	0.0594012597
1935.5	0.1070050502	0.3541289891	8.8049917	0.0574940658
1935.5833333333	0.1070757984	0.3440476242	8.8100786	0.0568922433
1935.6666666667	0.1071459621	0.3342532561	8.6899862	0.055806176
1935.75	0.1072155442	0.3247377148	8.6620455	0.0555698423
1935.8333333333	0.1072845478	0.3154930624	8.6899595	0.0570377764
1935.9166666667	0.1073529758	0.3065115873	8.7218409	0.0573380943
1936	0.1074208311	0.2977857974	8.7245007	0.0565956226
1936.0833333333	0.1074881167	0.2893084138	8.7474995	0.0568614282
1936.1666666667	0.1075548355	0.2810723649	8.7555485	0.0574579154
1936.25	0.1076209905	0.2730707803	8.757206	0.0570952446
1936.3333333333	0.1076865847	0.2652969852	8.7519379	0.0554351914
1936.4166666667	0.1077516209	0.257744495	8.8205862	0.0562288937
1936.5	0.1078161022	0.2504070096	8.8584929	0.0551825938
1936.5833333333	0.1078800314	0.2432784081	8.8567305	0.0557695861
1936.6666666667	0.1079434115	0.2363527441	8.9248104	0.056262318
1936.75	0.1080062455	0.2296242402	8.9071188	0.0567842401
1936.8333333333	0.1080685362	0.2230872838	8.9068937	0.0558490581
1936.9166666667	0.1081302866	0.2167364219	8.9179649	0.0560128814
1937	0.1081914997	0.2105663567	8.9396753	0.0561101307
1937.0833333333	0.1082521783	0.2045719413	8.916522	0.054985699
1937.1666666667	0.1083123254	0.1987481752	8.929265	0.0552756468
1937.25	0.108371944	0.1930902005	8.9631529	0.0561975433
1937.3333333333	0.1084310369	0.1875932973	8.9864569	0.0576007984
1937.4166666667	0.1084896071	0.1822528802	8.9913492	0.0596927683
1937.5	0.1085476575	0.1770644945	8.9531717	0.0609472031
1937.5833333333	0.108605191	0.1720238121	9.0053129	0.0626043193
1937.6666666667	0.1086622106	0.1671266281	8.9925661	0.0603464889
1937.75	0.1087187192	0.1623688574	9.0563231	0.06056753
1937.8333333333	0.1087747196	0.1577465312	9.1220827	0.058792021
1937.9166666667	0.1088302148	0.1532557937	9.1279993	0.0585246783
1938	0.1088852077	0.1488928987	9.1024694	0.0579704926
1938.0833333333	0.1089397013	0.1446542069	9.1120253	0.0591886538
1938.1666666667	0.1089936984	0.1405361824	9.1089792	0.0584868888
1938.25	0.1090472019	0.1365353901	9.1115055	0.0582903071
1938.3333333333	0.1091002148	0.1326484926	9.1116724	0.0569876879
1938.4166666667	0.10915274	0.1288722475	9.1293516	0.0562009787
1938.5	0.1092047803	0.1252035048	9.1334038	0.054666862
1938.5833333333	0.1092563387	0.121639204	9.1377382	0.0525268326
1938.6666666667	0.1093074181	0.118176372	9.130702	0.0520547728
1938.75	0.1093580214	0.1148121201	9.0721254	0.0505123206
1938.8333333333	0.1094081515	0.1115436419	9.0229979	0.0503099817
1938.9166666667	0.1094578112	0.108368211	9.0261545	0.0505214763
1939	0.1095070036	0.1052831784	9.0481119	0.050501828
1939.0833333333	0.1095557314	0.1022859706	9.0425444	0.0501597984
1939.1666666667	0.1096039976	0.0993740876	9.0413284	0.0509592881
1939.25	0.1096518051	0.0965451002	9.0005217	0.0510982523
1939.3333333333	0.1096991567	0.0937966486	8.9563932	0.0520018015
1939.4166666667	0.1097460554	0.0911264401	8.9254618	0.0528352487
1939.5	0.1097925041	0.0885322473	9.0512934	0.0541582549
1939.5833333333	0.1098385056	0.086011906	8.9953928	0.0544415922
1939.6666666667	0.1098840634	0.083563314	9.0086012	0.056753491
1939.75	0.1099291813	0.0811844287	9.0479021	0.0583836226
1939.8333333333	0.1099738646	0.0788732656	9.0803614	0.0587005844
1939.9166666667	0.1100181187	0.0766278968	9.0606775	0.0590006494
1940	0.1100619504	0.0744464494	9.0599737	0.0602382787
1940.0833333333	0.110105367	0.0723271035	9.0718479	0.0603452531
1940.1666666667	0.1101483766	0.0702680912	9.061779	0.0592415411
1940.25	0.1101909883	0.0682676951	9.08883	0.0587129133
1940.3333333333	0.1102332118	0.0663242463	9.1095085	0.0584983677
1940.4166666667	0.1102750578	0.0644361238	9.1031475	0.0572521109
1940.5	0.1103165378	0.0626017524	9.0338755	0.0578363089
1940.5833333333	0.1103576639	0.060819602	9.0710516	0.0589973846
